kinase,log2FC_iCCA_HCC,rna_p,hcc_tpm,icca_tpm,rna_fdr,chronos_HCC,chronos_iCCA,chronos_other,icca_selective,hcc_selective,dep_p_icca_vs_other,dep_p_hcc_vs_other,dep_diff_iCCA_minus_HCC,dep_p_icca_vs_hcc,iCCA_essential,HCC_essential,iCCA_selective_dep,HCC_selective_dep,rna_iCCA_up,rna_HCC_up,chcca_position,icca_over_hcc_dep,hcc_over_icca_dep,rna_concordant_iCCA,rna_concordant_HCC
CDH1,2.3549668670243618,2.1684990823448584e-16,5.7665312269329805,8.121498093957342,2.5021143257825287e-15,-0.024536558324333286,-0.18805201356521034,-0.09166548809265257,-0.09638652547255777,0.06712892976831929,0.18785654946735453,0.06010724322531369,-0.16351545524087704,0.02620719682974334,False,False,False,False,True,False,-0.5,False,False,True,False
CDK1,0.8562803692686978,0.00013351335337049715,3.1443921766815524,4.00067254595025,0.00019123006342128496,-2.3604075837177625,-2.5944396526496125,-2.36661839373548,-0.2278212589141324,0.006210810017717616,0.01930674422680136,0.8707177980184022,-0.23403206893185002,0.08673064464371182,True,True,True,False,False,False,,True,False,True,False
CDK10,1.0672195192800755,7.982635590302422e-15,4.52578914588634,5.5930086651664155,5.247549292429879e-14,-0.0765070724034661,-0.1235526733696083,-0.09278138222385506,-0.03077129114575325,0.016274309820388952,0.13309812886861772,0.6328803235148754,-0.0470456009661422,0.17751226183810886,False,False,False,False,True,False,-0.5,False,False,True,False
CDK12,0.9131437411234997,3.4570788949047225e-11,3.1644140179748166,4.077557759098316,1.0622309453617863e-10,-0.7210064332523787,-0.717047964489513,-0.6898920499539121,-0.027155914535600956,-0.031114383298466608,0.347343252501344,0.32833595935331317,0.003958468762865652,0.8745142452927026,True,True,False,False,False,False,,False,False,True,False
CDK13,0.8388455516678834,9.265283853807158e-13,2.3332078027041723,3.1720533543720557,3.666119510499235e-12,-0.15080357584538595,-0.06991811217760385,-0.08950168139676373,0.01958356921915988,-0.06130189444862222,0.8650908373867384,0.3316135994626832,0.0808854636677821,0.4297406770499599,False,False,False,False,False,False,,False,False,True,False
CDK14,0.9748875759353997,1.3347855013967617e-07,3.2298561286871195,4.204743704622519,2.55795130929693e-07,0.08744511640117303,0.11910787681702796,0.09134039278798753,0.027767484029040432,-0.0038952763868145,0.33653584757563093,0.6912726318249562,0.03166276041585493,0.3372007745300927,False,False,False,False,False,False,,False,False,True,False
CDK15,0.04957532486788856,0.0002106645539588388,0.058132414654074954,0.10770773952196351,0.00029709103763425984,0.05950083059915952,0.055476503084421556,0.05673606240116863,-0.0012595593167470734,0.0027647681979908884,0.9668273109457616,0.6044926211224646,-0.004024327514737962,0.6184292290191917,False,False,False,False,False,False,,False,False,False,False
CDK16,1.4691356145260697,1.707650219315681e-16,4.348599578637433,5.817735193163503,2.0417556970078796e-15,-0.030136318334504912,-0.020584766277538462,-0.03860587477094885,0.01802110849341039,0.00846955643644394,0.46251153845673165,0.4388597313857878,0.00955155205696645,0.9709277605839084,False,False,False,False,True,False,-0.5,False,False,True,False
CDK17,0.9686073539773976,9.392307109200709e-12,2.8665172869579045,3.835124640935302,3.1434699249860386e-11,-0.06778003666604315,-0.05255134100310823,-0.04964518074875408,-0.0029061602543541537,-0.018134855917289076,0.9796812828552804,0.47724657705730955,0.015228695662934923,0.6530819591087469,False,False,False,False,False,False,,False,False,True,False
CDK18,1.3013832757673605,1.820958924583591e-07,3.1044904737811443,4.405873749548505,3.461500259865121e-07,0.04013144279914681,0.024085007901976964,0.016852500796483753,0.0072325071054932105,0.023278942002663054,0.8403145045721448,0.31927075142736216,-0.016046434897169844,0.5680218778464302,False,False,False,False,True,False,-0.5,False,False,True,False
CDK19,1.7678108791887515,2.4847901378762778e-17,2.511611318339757,4.2794221975285085,4.141316896460463e-16,0.0800797776042103,0.06172506560649083,0.06198805074734159,-0.00026298514085075497,0.01809172685686871,0.8473784508448425,0.5543620754687931,-0.018354711997719465,0.6530819591087469,False,False,False,False,True,False,-0.39390696427732314,False,False,True,False
CDK2,1.1637984173272384,1.8404148178745408e-12,3.376647281170059,4.540445698497297,6.980883791937914e-12,-0.6790628322649956,-0.6681936701926783,-0.6775772159728819,0.009383545780203617,-0.001485616292113745,0.8610359767528768,0.979720858914511,0.010869162072317362,1.0,True,True,False,False,True,False,-0.5,False,False,True,False
CDK20,1.187908511864145,6.441928475404889e-15,1.4861724357824233,2.6740809476465683,4.356222124761502e-14,-0.021204157759270516,-0.037800428046942385,-0.020940894384572632,-0.016859533662369752,-0.0002632633746978835,0.37932188454426563,0.9355387958794519,-0.01659627028767187,0.5846049720999955,False,False,False,False,True,False,0.07047967928506922,False,False,True,False
CDK3,0.3745265983086507,1.0907916142689052e-08,0.3851900180013212,0.7597166163099719,2.3163528488335825e-08,-0.07967832479671652,-0.11124452552855907,-0.11808709669895348,0.0068425711703944125,0.03840877190223696,0.6152457643679339,0.026868531737054887,-0.03156620073184255,0.17751226183810886,False,False,False,False,False,False,,False,False,False,False
CDK4,1.3186779068272765,6.851133485166412e-12,4.596083199508566,5.914761106335843,2.340449327230762e-11,-0.8692105560587529,-0.7436722254959918,-0.7633066313690366,0.01963440587304488,-0.10590392468971621,0.2240926148427148,0.1366218531987107,0.1255383305627611,0.6184292290191917,True,True,False,False,True,False,-0.5,False,False,True,False
CDK5,0.404460744632158,0.00020489860640839853,4.410135637797128,4.814596382429286,0.00028920675840364205,-0.00790670117822912,-0.03304623729639014,-0.056804404562449,0.02375816726605886,0.04889770338421988,0.4115796475153538,0.10987661522590489,-0.02513953611816102,0.3883987275726808,False,False,False,False,False,False,,False,False,False,False
CDK5R1,1.0294942461037964,2.804502672776517e-10,1.240220090802789,2.2697143369065853,7.561159166799432e-10,-0.009242222144267068,-0.0033173431224466075,-0.02475576743932521,0.0214384243168786,0.015513545295058141,0.3259471838262843,0.5486266442522563,0.005924879021820461,0.7429098228423854,False,False,False,False,True,False,0.2073756400781323,False,False,True,False
CDK5RAP2,0.30993034906029493,0.045543346730225254,4.003498711405233,4.313429060465528,0.05371445468539791,-0.09264600271001414,-0.0453189743331188,-0.09875891508004823,0.05343994074692943,0.006112912370034099,0.102493240567208,0.928715370267615,0.047327028376895335,0.17751226183810886,False,False,False,False,False,False,,False,False,False,False
CDK6,0.48985505983765343,0.10365065664571896,2.635433754989802,3.1252888148274556,0.11909720297035951,-0.39830927231345326,-0.7411662489301453,-0.5890738556294769,-0.15209239330066837,0.19076458331602364,0.08097180734648803,0.13995862908386317,-0.342856976616692,0.003157005400849308,True,False,False,False,False,False,,True,False,False,False
CDK7,1.2172109877206791,9.162807998694055e-16,4.065294306899975,5.2825052946206545,8.541600676748695e-15,-1.6575193178410725,-1.657630478857898,-1.7727577680078,0.115127289149902,0.1152384501667274,0.05085615186998707,0.06816922716350712,-0.0001111610168254007,0.8174573411187145,True,True,False,False,True,False,-0.5,False,False,True,False
CDK8,0.49117652350408836,2.8573688950303754e-05,3.2312116616417454,3.722388185145834,4.431070184962518e-05,-0.05932618927880083,-0.11143209490252484,-0.05602744647286244,-0.055404648429662404,-0.0032987428059383928,0.5276783281093596,0.7636166102649506,-0.05210590562372401,0.7986358209367654,False,False,False,False,False,False,,False,False,False,False
CDK9,0.5530552900666263,4.7182991929618136e-07,5.499401978204062,6.052457268270689,8.737591098077432e-07,-1.524854429582491,-1.3805334706794152,-1.4480651755504426,0.06753170487102733,-0.0767892540320485,0.09796365738335988,0.2260746363093704,0.14432095890307584,0.0246129375304864,True,True,False,False,False,False,,False,False,True,False
CDKL2,0.9733799134283445,1.8655650269886455e-19,0.056206836268090254,1.0295867496964348,1.386273027995852e-17,0.06963652993300948,-0.006165642342602498,0.05063527284815764,-0.056800915190760144,0.019001257084851834,0.009113155945773348,0.733096796909553,-0.07580217227561198,0.04502088100253865,False,False,False,False,False,False,,False,False,True,False
CDKL3,0.44619108356232456,8.899395777147325e-17,0.30003141392577654,0.7462224974881011,1.1918111830887828e-15,-0.06673135960420525,-0.0682239609954526,-0.09412554896305037,0.02590158796759777,0.02739418935884512,0.30512277681362676,0.16711539764434102,-0.0014926013912473501,0.7613519194381367,False,False,False,False,False,False,,False,False,False,False
CDKL5,1.1340998364197237,5.216178650046694e-11,0.9960874356855468,2.1301872721052706,1.5535550131005498e-10,0.030950486374047376,0.07452069775401172,0.046608507534541786,0.02791219021946994,-0.01565802116049441,0.20829330007789904,0.2781748676229161,0.04357021137996435,0.07815473480927702,False,False,False,False,True,False,0.7262251620557608,False,False,True,False
CDKN1A,0.9161941717593871,9.548635129868045e-06,6.6622991584963795,7.578493330255767,1.5416093898514946e-05,0.24302368397307297,0.3970561312941419,0.28819194736158854,0.10886418393255337,-0.04516826338851557,0.18314574342823575,0.7823127166623347,0.15403244732106894,0.20210932666810477,False,False,False,False,False,False,,False,False,True,False
CDKN1B,0.33855920180368226,0.0016029936701383197,5.475228936247708,5.8137881380513905,0.0021330157707485707,0.035889234277822445,0.047641606396286,0.03257241924593225,0.015069187150353748,0.0033168150318901926,0.8091931420237725,0.6917595387623425,0.011752372118463555,0.9129374655882153,False,False,False,False,False,False,,False,False,False,False
CDKN3,0.0483638989140438,0.9147993321635184,3.422894785815183,3.471258684729227,0.9243226565032487,0.008598730752932262,0.021548260447027314,0.004388969343867262,0.01715929110316005,0.004209761409065,0.5571602009185904,0.9292400695743684,0.012949529694095052,0.7799305965556748,False,False,False,False,False,False,,False,False,False,False
CDS1,2.6300205959670215,1.0109006200710464e-15,1.5140876772437604,4.144108273210782,9.16475836877597e-15,-0.09767077785265099,-0.05857662787392636,-0.08349081708286168,0.024914189208935324,-0.014179960769789307,0.23918312038248668,0.3125803721637197,0.03909414997872463,0.07028221879463896,False,False,False,False,True,False,-0.1055934246452246,False,False,True,False
CDX2,0.3821912841205015,3.566894444371138e-05,0.22133517964259172,0.6035264637630933,5.459532312812966e-05,-0.00902716208705634,-0.03994515161435872,-0.06312014197293109,0.023174990358572366,0.05409297988587475,0.8569847758644699,0.10697226046169699,-0.030917989527302382,0.2905587212927452,False,False,False,False,False,False,,False,False,False,False
CEBPB,-0.10371461923429592,0.7723389484782514,7.213716635540312,7.110002016306016,0.7944883198186501,-0.09888996634267644,-0.17882295648480617,-0.10985392190684345,-0.06896903457796272,0.010963955564167016,0.08902079556597818,0.6197792994444373,-0.07993299014212973,0.1552168135349903,False,False,False,False,False,False,,False,False,False,False
CENPJ,0.6719279420565005,8.681386436710172e-08,1.739969549450997,2.4118974915074975,1.695181966931572e-07,-0.32064218269633016,-0.23255109174153554,-0.251855872128555,0.019304780387019438,-0.06878631056777518,0.5088889013903728,0.04470383375329256,0.08809109095479462,0.06307244544494771,False,False,False,False,False,False,,False,False,True,False
CERT1,0.861035755546252,3.474757556959655e-11,2.5713539708055406,3.4323897263517926,1.0656784328965485e-10,-0.16218219153758115,-0.127197890492925,-0.09458313896967205,-0.03261475152325294,-0.0675990525679091,0.24725474993426777,0.27294199086018067,0.03498430104465616,0.9129374655882153,False,False,False,False,False,False,,False,False,True,False
CETN3,0.6199984136859222,4.820722233710351e-10,2.9259553713917805,3.5459537850777028,1.2565863642372956e-09,0.004308389545745304,-0.029500546217334223,-0.027993634834552916,-0.0015069113827813063,0.03230202438029822,0.8569847758644699,0.43574293881684545,-0.03380893576307953,0.5196684087258145,False,False,False,False,False,False,,False,False,True,False
CFH,-2.9391096941054515,4.820415863507689e-16,8.336262370568694,5.397152676463242,4.909682823943017e-15,-0.08067353225592709,-0.0836063238849488,-0.05412458820909677,-0.029481735675852036,-0.026548944046830322,0.15727175988759898,0.19897465694369165,-0.0029327916290217138,0.8554072733065734,False,False,False,False,False,True,-0.5,False,False,False,True
CGA,-0.01332125614055868,0.9289945234439264,0.3269839407173963,0.3136626845768376,0.9359647079032781,0.07530255015918584,0.10328663653425503,0.09436807722153548,0.008918559312719551,-0.019065527062349638,0.49778588841490345,0.24833093236967918,0.02798408637506919,0.16982979198768022,False,False,False,False,False,False,,False,False,False,False
CHD7,0.7578642364552453,5.5187645566929124e-08,1.9142674411561402,2.6721316776113855,1.1077812066354387e-07,-0.04240330674190476,0.02179386161552536,-0.04243228218216102,0.06422614379768637,2.897544025625559e-05,0.10718789724908685,0.6565617299023777,0.06419716835743013,0.18545058584544338,False,False,False,False,False,False,,False,False,True,False
CHEK1,1.3390978789562067,6.363078011280824e-12,2.0002245555128426,3.3393224344690493,2.1918744715267976e-11,-1.8965307911797393,-1.950163961411895,-1.8906053507850995,-0.05955861062679557,-0.005925440394639825,0.31900973834671975,0.5712934568540191,-0.05363317023215575,0.6884997410966343,True,True,False,False,True,False,-0.10671574238041669,False,False,True,False
CHEK2,0.374648446905526,0.008327144960023864,2.6722371493153463,3.0468855962208723,0.010448508885201047,0.14911906161452052,0.2089270775940723,0.16735650216207754,0.04157057543199477,-0.01823744054755702,0.8032027346236473,0.4506611442156093,0.05980801597955179,0.9515653262778769,False,False,False,False,False,False,,False,False,False,False
CHGA,0.34948784533288074,0.040177568860766705,0.3655412296847414,0.7150290750176221,0.047658510870068345,0.03165605715885067,0.0336361752341868,0.00901216029775718,0.02462401493642962,0.022643896861093492,0.211575301811047,0.3890890326374743,0.001980118075336129,0.7799305965556748,False,False,False,False,False,False,,False,False,False,False
CHI3L1,-2.5445551167813854,4.597654830516488e-06,6.243636691170366,3.6990815743889804,7.686049108766167e-06,0.0746454085028173,0.08896587871713876,0.07028305573411738,0.018682822983021388,0.004362352768699923,0.4119469748320137,0.607259413592798,0.014320470214321465,1.0,False,False,False,False,False,True,-0.5,False,False,False,True
CHKA,0.3177448198051316,0.06667675861181152,4.083380856535087,4.401125676340219,0.0778603338354487,-0.32548499491341315,-0.37297561277858454,-0.3694539339408578,-0.0035216788377267494,0.04396893902744464,0.5667260835930483,0.6844694188714,-0.04749061786517139,0.4297406770499599,False,False,False,False,False,False,,False,False,False,False
CHN1,0.557135409349982,5.954202181062748e-08,0.8424554981551352,1.3995909075051172,1.1908404362125496e-07,0.04773759855068892,-0.006366351531648046,0.03818174414227149,-0.044548095673919534,0.009555854408417427,0.22854650477241145,0.8582578182578228,-0.05410395008233696,0.25856634178780447,False,False,False,False,False,False,,False,False,True,False
